10_city,10_county,10_mean,10_method,10_site,pm_10_date
Tracy,San Joaquin,8.291667,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-12-31
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-01
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-02
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-03
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-04
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-05
Tracy,San Joaquin,5.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-06
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-07
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-08
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-09
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-10
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-11
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-12
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-13
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-14
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-15
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-16
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-17
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-18
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-19
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-20
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-21
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-22
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-23
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-24
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-25
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-26
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-27
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-28
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-29
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-30
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-01-31
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-01
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-02
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-03
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-04
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-05
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-06
Tracy,San Joaquin,24.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-07
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-08
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-09
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-10
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-11
Tracy,San Joaquin,23.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-12
Tracy,San Joaquin,28.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-13
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-14
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-15
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-16
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-17
Tracy,San Joaquin,23.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-18
Tracy,San Joaquin,36.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-19
Tracy,San Joaquin,32.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-20
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-21
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-22
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-23
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-24
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-25
Tracy,San Joaquin,50.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-26
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-01
Tracy,San Joaquin,33.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-27
Tracy,San Joaquin,39.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-28
Tracy,San Joaquin,33.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-02-29
Tracy,San Joaquin,26.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-02
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-03
Tracy,San Joaquin,34.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-04
Tracy,San Joaquin,33.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-05
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-06
Tracy,San Joaquin,5.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-07
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-08
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-09
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-10
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-11
Tracy,San Joaquin,3.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-15
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-12
Tracy,San Joaquin,26.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-13
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-14
Tracy,San Joaquin,2.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-16
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-17
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-18
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-19
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-20
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-21
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-22
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-23
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-24
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-25
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-26
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-27
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-28
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-29
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-01
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-02
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-03
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-04
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-05
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-30
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-03-31
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-06
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-07
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-08
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-09
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-13
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-10
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-11
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-12
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-14
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-15
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-16
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-17
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-18
Tracy,San Joaquin,12.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-19
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-20
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-21
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-22
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-23
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-24
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-25
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-26
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-27
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-28
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-29
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-04-30
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-04
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-01
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-02
Tracy,San Joaquin,4.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-03
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-05
Tracy,San Joaquin,28.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-06
Tracy,San Joaquin,23.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-07
Tracy,San Joaquin,27.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-08
Tracy,San Joaquin,29.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-09
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-10
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-11
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-12
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-13
Tracy,San Joaquin,11.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-14
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-15
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-16
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-17
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-18
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-19
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-20
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-21
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-22
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-23
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-24
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-25
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-26
Tracy,San Joaquin,24.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-28
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-29
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-30
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-05-31
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-01
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-02
Tracy,San Joaquin,26.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-03
Tracy,San Joaquin,23.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-04
Tracy,San Joaquin,31.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-05
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-06
Tracy,San Joaquin,7.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-07
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-08
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-09
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-10
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-11
Tracy,San Joaquin,6.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-12
Tracy,San Joaquin,5.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-13
Tracy,San Joaquin,5.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-14
Tracy,San Joaquin,9.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-15
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-16
Tracy,San Joaquin,27.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-17
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-18
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-19
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-20
Tracy,San Joaquin,8.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-21
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-22
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-23
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-24
Tracy,San Joaquin,27.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-25
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-26
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-27
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-28
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-29
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-06-30
Tracy,San Joaquin,30.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-01
Tracy,San Joaquin,28.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-02
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-03
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-04
Tracy,San Joaquin,10.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-05
Tracy,San Joaquin,18.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-06
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-07
Tracy,San Joaquin,24.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-08
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-09
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-10
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-11
Tracy,San Joaquin,15.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-12
Tracy,San Joaquin,31.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-13
Tracy,San Joaquin,27.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-14
Tracy,San Joaquin,24.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-15
Tracy,San Joaquin,22.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-16
Tracy,San Joaquin,26.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-17
Tracy,San Joaquin,17.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-18
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-19
Tracy,San Joaquin,19.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-20
Tracy,San Joaquin,20.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-21
Tracy,San Joaquin,16.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-22
Tracy,San Joaquin,14.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-23
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-24
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-25
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-26
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-27
Tracy,San Joaquin,23.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-28
Tracy,San Joaquin,25.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-29
Tracy,San Joaquin,28.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-30
Tracy,San Joaquin,21.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-07-31
Tracy,San Joaquin,13.0,INSTRUMENTAL-R&P SA246B-INLET - TEOM-GRAVIMETRIC,3005,2020-08-01
